387,Randall M Fort b July 4,"Randall M. Fort (b. July 4, 1956, Richmond, Indiana) is currently Director of Programs Security, Cyberdomain Team, Raytheon Corporation.  He was formerly the Assistant Secretary of State for Intelligence and Research in the United States Department of State from November 2006 through January 2009, as part of the Bush Administration.After high school, Fort attended George Washington University (1974-1978), graduating with a Bachelor of Arts degree.  He also attended the University of Cincinnati and Ohio State University, where he studied Japanese.During his time in college, beginning in 1976, Fort worked for Rep. Bill Gradison (R - Ohio 1), including work on Gradison's campaign for reelection in 1976 and 1978.  After his graduation, he continued working for Gradison as a Legislative Aide, and as District Representative in Gradison's district office in Cincinnati.  In 1980, Fort was named a Henry Luce Scholar for 1980-81.  As such, he spent 1980-81 working as a Research Assistant for a member of the Diet of Japan.  Fort returned to the United States in 1982, taking a job as Assistant Director at the President's Foreign Intelligence Advisory Board (PFIAB).  He was subsequently promoted to Deputy Executive Director, before leaving PFIAB in 1987.  In 1987, Fort became Special Assistant to the Secretary for National Security, as well as Director of the Office of Intelligence Support at the United States Department of the Treasury.  He held both posts until the end of the Reagan Administration.  Fort joined the Bureau of Intelligence and Research of the United States Department of State in 1989, as Deputy Assistant Secretary for Functional Analysis and Research, a post he held for the rest of the presidency of George H. W. Bush.With the arrival of the Clinton Administration, in 1993, Fort departed government for the private sector, taking a position as Director of Special Projects at TRW in two of its Space and Defense operating groups.  In 1996, he moved to Goldman Sachs to become its Director of Global Security (he was in charge of firm-wide security), and then as chief of staff to the President and co-Chief Operating Officer of the firm.  In 2006, Fort rejoined the government, becoming Assistant Secretary of State for Intelligence and Research.  His term ended with the ending of the presidency of George W. Bush in 2009."
388,The Center for Justice and Accountability,"The Center for Justice and Accountability (CJA) is a US non-profit international human rights organization based in San Francisco, California.  Founded in 1998, CJA represents survivors of torture and other grave human rights abuses in cases against individual rights violators before U.S. and Spanish courts.  CJA has pioneered the use of civil litigation in the United States as a means of redress for survivors from around the world. As of 2016, it has a staff of 12 employees (among them six lawyers), headed by executive director Dixon Osburn."
389,The Widener Pride football team represents,"The Widener Pride football team represents Widener University in college football. The football team has had recent success winning the MAC championship in 2012 and an ""Elite 8"" appearance in the Division III Playoffs, the ECAC Southwest Bowl in 2011, and the ECAC South Atlantic Bowl in 2005.  Its greatest success has been winning the NCAA Division III National Championship in 1977 and 1981 under long-time coach Bill Manlove and reaching the semi-finals in 1979, 1980, and 2000. Widener also reached the quarterfinals of the tournament in 2012 before losing to eventual NCAA D-III National Champion, Mount Union, by a lopsided 72–17 score.  Additionally, Widener football has won 17 MAC championships, the most of any team in the conference.  Billy ""White Shoes"" Johnson played for Widener in the early 70s.  He went on to be an all-pro National Football League player and was selected to the NFL 75th Anniversary All-Time Team as well as the College Football Hall of Fame."
390,The Rice Fork is a 227milelong,"The Rice Fork is a 22.7-mile-long (36.5 km) tributary of the Eel River in Lake County, California. The Rice Fork begins on the upper northwest side of Goat Mountain, on the Colusa-Lake County line, at an elevation of over 6,000 feet (1,800 m). It quickly descends the steep western slope of the mountain, then bends northward, and flows northwesterly down a narrow winding steep walled canyon for about 18 miles (29 km), crossing two forest roads and adding many tributaries, ending its journey at the southern tip of Lake Pillsbury, at a varied elevation around 1,800 feet (550 m), depending on the lake level. Before the construction of Scott Dam in the 1920s, which formed Lake Pillsbury, the Rice Fork ran directly into the Eel River. It is one of Lake County's longest streams.The many tributaries to Rice Fork are Salt Creek, French Creek, Parramore Creek, Bevans Creek, Bear Creek, Packsaddle Creek, Willow Creek, Deer Creek, Rice Creek, and Soda Creek."
391,Kavali is a village under Santhakavati,"Kavali is a village under Santhakavati mandal in Srikakulam district, Andhra Pradesh, India. Kavali Pratibha Bharati, better known as K. Pratibha Bharati - the former Speaker of Andhra Pradesh Legislative Assembly was born here in this village and also takes it as her family name."
392,Alimirza Ostovari  is an Iranian,Alimirza Ostovari  is an Iranian football Midfielder who played for Iran in the 1996 Asian Cup. He also played for Bargh Shiraz.
393,Susanne WasumRainer born 31 July 1956,Susanne Wasum-Rainer (born 31 July 1956) is a German diplomat who has been serving as Germany’s Ambassador to Italy since 2015.
394,Zafar is an ArabicMuslim name meaning,"Zafar is an Arabic/Muslim name meaning ""victory"" or ""victor"". Notable people with the name include:Given name:Bahadur Shah II, last Mughal Emperor, also known by his nom de plume, ZafarZafar Ali Khan, Pakistani writerZafar Ali Naqvi, Indian politicianZafarullah Khan Jamali, Pakistani politicianZafar Bangash, Pakistani writerZafar Iqbal (disambiguation), various peopleZafar Mehmood Mughal, ASC, Chairman Executive of Punjab Bar CouncilZafar Saifullah, Indian politicianSurname:Ali Zafar, Pakistani musicianBahadur Shah Zafar, who used the pen name Zafar, last Mughal emperor of IndiaShakila Zafar, Bangladeshi singerWasi Zafar, Pakistani politicianShaarik H. Zafar, Special Representative to Muslim Communities, U.S. Department of StateFaiza Zafar (born 1996), Pakistani squash playerMadina Zafar (born 1998), Pakistani squash playerFictional characters:Zafar Younis, character in the British BBC drama Spooks"
395,Ab Qanate Eshkaft Dudar Persian اب,"Ab Qanat-e Eshkaft Dudar (Persian: اب قنات اشكفت دودر‎, also Romanized as Āb Qanāt-e Eshkaft Dūdar) is a village in Poshteh-ye Zilayi Rural District, Sarfaryab District, Charam County, Kohgiluyeh and Boyer-Ahmad Province, Iran. Its population in 2006 was 33, in 6 families."
396,Celerina  is an Ancient city,"Celerina  is an Ancient city, former bishopric and present Latin Catholic titular see in North Africa.It's presumably located near Guebeur-Bou-Aoun, in modern Algeria."
397,An Zhisheng Chinese 安芷生 pinyin Ān,"An Zhisheng (Chinese: 安芷生; pinyin: Ān Zhǐshēng; born 25 February 1941) is a Chinese geographer who specializes in quaternary geology, air particle pollution control, and global change. He is internationally known for his studies on Chinese loess and its implication for paleo-climate and paleo-environment changes. He is a member of the Chinese Academy of Sciences and The World Academy of Sciences (TWAS), and Foreign Associate of the National Academy of Sciences. He is a researcher and doctoral supervisor of the Institute of Earth Environment, Chinese Academy of Sciences. He is a member of the Communist Party of China. He is an editor of Quaternary Science Reviews. He served as the Vice Chairman of International Union for Quaternary Research (INQUA) from 1999 to 2007, and the Vice Chair of International Geosphere-Biosphere Programme (IGBP) steering committee from 2003 to 2006."
398,Aaron Wilson born 24 November 1991,"Aaron Wilson (born 24 November 1991) is an Australian international lawn bowler.Wilson won the 2016 World Junior Championships and won the gold medal with bowls partner Brett Wilkie in the pairs at the 2016 World Outdoor Bowls Championship and won a silver medal in the fours.Wilson was selected as part of the Australian team for the 2018 Commonwealth Games on the Gold Coast in Queensland, where he won a gold medal in the singles. He is currently high performance coach of the Cabramatta club in Sydney."
399,Creech St Michael is a village,"Creech St Michael is a village and civil parish in Somerset, three miles east of Taunton in the Somerset West and Taunton district.  The parish straddles the M5 motorway and includes several scattered settlements.  The village of Creech St Michael and the hamlets of Charlton, Creech Heathfield, and Ham lie east of the motorway. The hamlets of Adsborough, Coombe, Langaller, and Walford lie west of the motorway. The parish has a population of 2,416."
